Year,Rank,Movie Name,MovieURL,Gross,Theaters,Total Gross,Release Date
2025,13,Final Destination: Bloodlines,https://www.boxofficemojo.com/release/rl1478393857/?ref_=bo_yld_table_13,,,"$138,130,814","3,523"
2025,14,Mufasa: The Lion King,https://www.boxofficemojo.com/release/rl1511097089/?ref_=bo_yld_table_14,,,"$126,423,748","4,100"
2025,15,Dog Man,https://www.boxofficemojo.com/release/rl3942942209/?ref_=bo_yld_table_15,,,"$97,970,355","3,887"
2025,16,The Conjuring: Last Rites,https://www.boxofficemojo.com/release/rl987791361/?ref_=bo_yld_table_16,,,"$89,754,674","3,802"
2025,17,Freakier Friday,https://www.boxofficemojo.com/release/rl443908097/?ref_=bo_yld_table_17,,,"$88,098,102","3,975"
2025,18,Snow White,https://www.boxofficemojo.com/release/rl3856302849/?ref_=bo_yld_table_18,,,"$87,203,963","4,200"
2025,19,Sonic the Hedgehog 3,https://www.boxofficemojo.com/release/rl886211329/?ref_=bo_yld_table_19,,,"$84,556,206","3,769"
2025,20,The Bad Guys 2,https://www.boxofficemojo.com/release/rl1472103169/?ref_=bo_yld_table_20,,,"$77,854,050","3,860"
2025,21,Elio,https://www.boxofficemojo.com/release/rl1561428737/?ref_=bo_yld_table_21,,,"$72,986,895","3,750"
2025,22,28 Years Later,https://www.boxofficemojo.com/release/rl375947265/?ref_=bo_yld_table_22,,,"$70,367,300","3,444"
2025,23,The Accountant 2,https://www.boxofficemojo.com/release/rl1178501121/?ref_=bo_yld_table_23,,,"$65,523,366","3,610"
2025,24,The King of Kings,https://www.boxofficemojo.com/release/rl4231757825/?ref_=bo_yld_table_24,,,"$60,270,106","3,535"
2025,25,Ballerina,https://www.boxofficemojo.com/release/rl965378817/?ref_=bo_yld_table_25,,,"$58,051,327","3,409"
2025,26,Moana 2,https://www.boxofficemojo.com/release/rl862748673/?ref_=bo_yld_table_26,,,"$56,387,808","4,200"
2025,27,Karate Kid: Legends,https://www.boxofficemojo.com/release/rl3470426881/?ref_=bo_yld_table_27,,,"$52,547,391","3,859"
2025,28,The Naked Gun,https://www.boxofficemojo.com/release/rl3528753153/?ref_=bo_yld_table_28,,,"$52,314,315","3,363"
2025,29,One of Them Days,https://www.boxofficemojo.com/release/rl4110974977/?ref_=bo_yld_table_29,,,"$50,054,690","2,675"
2025,30,Nosferatu,https://www.boxofficemojo.com/release/rl2537783297/?ref_=bo_yld_table_30,,,"$47,488,220","3,132"
2025,31,A Complete Unknown,https://www.boxofficemojo.com/release/rl2843508737/?ref_=bo_yld_table_31,,,"$46,499,880","2,835"
2025,32,Mickey 17,https://www.boxofficemojo.com/release/rl2465301249/?ref_=bo_yld_table_32,,,"$46,047,147","3,807"
2025,33,Paddington in Peru,https://www.boxofficemojo.com/release/rl431260417/?ref_=bo_yld_table_33,,,"$45,770,312","3,890"
2025,34,The Amateur,https://www.boxofficemojo.com/release/rl2241364737/?ref_=bo_yld_table_34,,,"$40,759,635","3,400"
2025,35,Wicked,https://www.boxofficemojo.com/release/rl1199474177/?ref_=bo_yld_table_35,,,"$40,287,835","3,888"
2025,36,The Monkey,https://www.boxofficemojo.com/release/rl2385608705/?ref_=bo_yld_table_36,,,"$39,724,909","3,227"
2025,37,A Working Man,https://www.boxofficemojo.com/release/rl3457581057/?ref_=bo_yld_table_37,,,"$37,000,711","3,262"
2025,38,Materialists,https://www.boxofficemojo.com/release/rl3442638849/?ref_=bo_yld_table_38,,,"$36,503,614","2,844"
2025,39,Den of Thieves: Pantera,https://www.boxofficemojo.com/release/rl1416265729/?ref_=bo_yld_table_39,,,"$36,015,016","3,008"
2025,40,"Star Wars: Episode III - Revenge of the Sith
20th anniversary",https://www.boxofficemojo.com/release/rl2905833473/?ref_=bo_yld_table_40,,,"$34,107,714","2,800"
2025,41,I Know What You Did Last Summer,https://www.boxofficemojo.com/release/rl2372632577/?ref_=bo_yld_table_41,,,"$32,165,634","3,206"
2025,42,Smurfs,https://www.boxofficemojo.com/release/rl3459023617/?ref_=bo_yld_table_42,,,"$31,075,170","3,504"
2025,43,Heart Eyes,https://www.boxofficemojo.com/release/rl2533982209/?ref_=bo_yld_table_43,,,"$30,415,738","3,102"
2025,44,Flight Risk,https://www.boxofficemojo.com/release/rl1365934081/?ref_=bo_yld_table_44,,,"$29,783,527","3,161"
2025,45,Warfare,https://www.boxofficemojo.com/release/rl1613266945/?ref_=bo_yld_table_45,,,"$26,000,309","2,670"
2025,46,M3GAN 2.0,https://www.boxofficemojo.com/release/rl1392018177/?ref_=bo_yld_table_46,,,"$24,101,280","3,133"
2025,47,Ne Zha 2,https://www.boxofficemojo.com/release/rl1613856769/?ref_=bo_yld_table_47,,,"$22,737,722","2,228"
2025,48,The Woman in the Yard,https://www.boxofficemojo.com/release/rl4048781313/?ref_=bo_yld_table_48,,,"$22,405,985","2,845"
2025,49,Black Bag,https://www.boxofficemojo.com/release/rl1400602625/?ref_=bo_yld_table_49,,,"$21,474,035","2,713"
2025,50,Nobody 2,https://www.boxofficemojo.com/release/rl511016961/?ref_=bo_yld_table_50,,,"$21,433,815","3,282"
2025,51,Death of a Unicorn,https://www.boxofficemojo.com/release/rl1646755841/?ref_=bo_yld_table_51,,,"$21,383,606","3,050"
2025,52,Together,https://www.boxofficemojo.com/release/rl1641644033/?ref_=bo_yld_table_52,,,"$21,256,063","2,302"
2025,53,Last Breath,https://www.boxofficemojo.com/release/rl4101275649/?ref_=bo_yld_table_53,,,"$21,051,180","3,090"
2025,54,Companion,https://www.boxofficemojo.com/release/rl3781722113/?ref_=bo_yld_table_54,,,"$20,809,101","3,285"
2025,55,Wolf Man,https://www.boxofficemojo.com/release/rl3494150145/?ref_=bo_yld_table_55,,,"$20,707,280","3,354"
2025,56,The Chosen: Last Supper,https://www.boxofficemojo.com/release/rl2486599681/?ref_=bo_yld_table_56,,,"$20,257,290","2,272"
2025,57,Until Dawn,https://www.boxofficemojo.com/release/rl923893761/?ref_=bo_yld_table_57,,,"$20,172,192","3,055"
2025,58,Novocaine,https://www.boxofficemojo.com/release/rl3662970881/?ref_=bo_yld_table_58,,,"$19,861,854","3,369"
2025,59,The Phoenician Scheme,https://www.boxofficemojo.com/release/rl2620358657/?ref_=bo_yld_table_59,,,"$19,555,015","1,731"
2025,60,Bring Her Back,https://www.boxofficemojo.com/release/rl3492904961/?ref_=bo_yld_table_60,,,"$19,323,752","2,449"
2025,61,Babygirl,https://www.boxofficemojo.com/release/rl2926346241/?ref_=bo_yld_table_61,,,"$19,010,237","2,164"
2025,62,KPop Demon Hunters,https://www.boxofficemojo.com/release/rl2363392001/?ref_=bo_yld_table_62,,,"$18,000,000","1,700"
2025,63,Drop,https://www.boxofficemojo.com/release/rl2439741441/?ref_=bo_yld_table_63,,,"$16,600,805","3,089"
2025,64,Friendship,https://www.boxofficemojo.com/release/rl3543236609/?ref_=bo_yld_table_64,,,"$16,228,274","1,293"
2025,65,Love Hurts,https://www.boxofficemojo.com/release/rl1868267521/?ref_=bo_yld_table_65,,,"$15,683,090","3,055"
2025,66,The Brutalist,https://www.boxofficemojo.com/release/rl856522753/?ref_=bo_yld_table_66,,,"$15,471,447","1,612"
2025,67,Caught Stealing,https://www.boxofficemojo.com/release/rl1210810369/?ref_=bo_yld_table_67,,,"$15,244,814","3,578"
2025,68,The Last Rodeo,https://www.boxofficemojo.com/release/rl1523089409/?ref_=bo_yld_table_68,,,"$15,201,659","2,205"
2025,69,The Roses,https://www.boxofficemojo.com/release/rl2537062401/?ref_=bo_yld_table_69,,,"$12,496,200","2,700"
2025,70,"Jaws
2025 Re-release (50th Anniversary)",https://www.boxofficemojo.com/release/rl1825800193/?ref_=bo_yld_table_70,,,"$12,450,030","3,200"
2025,71,The Chosen: Last Supper Part 2,https://www.boxofficemojo.com/release/rl3124461569/?ref_=bo_yld_table_71,,,"$12,372,228","2,313"
2025,72,The Chosen: Last Supper Part 3,https://www.boxofficemojo.com/release/rl3174793217/?ref_=bo_yld_table_72,,,"$11,742,410","2,297"
2025,73,"Hamilton
2025 Re-release",https://www.boxofficemojo.com/release/rl1457225729/?ref_=bo_yld_table_73,,,"$10,780,051","1,825"
2025,74,Becoming Led Zeppelin,https://www.boxofficemojo.com/release/rl1362067457/?ref_=bo_yld_table_74,,,"$10,403,354","1,039"
2025,75,Eddington,https://www.boxofficemojo.com/release/rl1111392257/?ref_=bo_yld_table_75,,,"$10,109,484","2,111"
2025,76,The Day the Earth Blew Up: A Looney Tunes Movie,https://www.boxofficemojo.com/release/rl305627137/?ref_=bo_yld_table_76,,,"$8,875,344","2,827"
2025,77,Sketch,https://www.boxofficemojo.com/release/rl3788275713/?ref_=bo_yld_table_77,,,"$8,092,304","2,157"
2025,78,Gladiator II,https://www.boxofficemojo.com/release/rl1778156289/?ref_=bo_yld_table_78,,,"$7,883,095","3,580"
2025,79,Clown in a Cornfield,https://www.boxofficemojo.com/release/rl605847553/?ref_=bo_yld_table_79,,,"$7,251,799","2,277"
2025,80,Presence,https://www.boxofficemojo.com/release/rl4127621121/?ref_=bo_yld_table_80,,,"$6,900,044","1,750"
2025,81,"Princess Mononoke
4K Restoration",https://www.boxofficemojo.com/release/rl339312641/?ref_=bo_yld_table_81,,,"$6,851,056",630
2025,82,Homestead,https://www.boxofficemojo.com/release/rl2557247489/?ref_=bo_yld_table_82,,,"$6,823,043","1,886"
2025,83,The Life of Chuck,https://www.boxofficemojo.com/release/rl4207640577/?ref_=bo_yld_table_83,,,"$6,712,600","1,072"
2025,84,The Last Supper,https://www.boxofficemojo.com/release/rl2523137/?ref_=bo_yld_table_84,,,"$6,564,857","1,575"
2025,85,The Unbreakable Boy,https://www.boxofficemojo.com/release/rl520323841/?ref_=bo_yld_table_85,,,"$6,443,813","1,717"
2025,86,Anora,https://www.boxofficemojo.com/release/rl779911169/?ref_=bo_yld_table_86,,,"$6,327,491","1,938"
2025,87,I'm Still Here,https://www.boxofficemojo.com/release/rl505839617/?ref_=bo_yld_table_87,,,"$6,205,848",762
2025,88,"Pride & Prejudice
20th Anniversary Re-Release",https://www.boxofficemojo.com/release/rl2050457601/?ref_=bo_yld_table_88,,,"$6,193,658","1,393"
2025,89,The Alto Knights,https://www.boxofficemojo.com/release/rl713917185/?ref_=bo_yld_table_89,,,"$6,103,664","2,651"
2025,90,Honey Don't!,https://www.boxofficemojo.com/release/rl1589673985/?ref_=bo_yld_table_90,,,"$5,766,960","1,338"
2025,91,Dan Da Dan: Evil Eye,https://www.boxofficemojo.com/release/rl2168094721/?ref_=bo_yld_table_91,,,"$5,637,078","1,085"
2025,92,Hurry Up Tomorrow,https://www.boxofficemojo.com/release/rl1327726593/?ref_=bo_yld_table_92,,,"$5,215,357","2,020"
2025,93,The Last Showgirl,https://www.boxofficemojo.com/release/rl3491856385/?ref_=bo_yld_table_93,,,"$4,799,804",946
2025,94,Brave the Dark,https://www.boxofficemojo.com/release/rl1730707457/?ref_=bo_yld_table_94,,,"$4,525,443","2,230"
2025,95,"Shin Godzilla
2025 Re-release",https://www.boxofficemojo.com/release/rl2345369601/?ref_=bo_yld_table_95,,,"$4,042,146","1,290"
2025,96,The Friend,https://www.boxofficemojo.com/release/rl1731756033/?ref_=bo_yld_table_96,,,"$3,941,217","1,237"
2025,97,Shadow Force,https://www.boxofficemojo.com/release/rl1160806401/?ref_=bo_yld_table_97,,,"$3,933,483","2,170"
2025,98,Colorful Stage! The Movie: A Miku Who Can't Sing,https://www.boxofficemojo.com/release/rl2200862721/?ref_=bo_yld_table_98,,,"$3,661,284",800
2025,99,Chhaava,https://www.boxofficemojo.com/release/rl1664188417/?ref_=bo_yld_table_99,,,"$3,620,000",497
2025,100,Fight or Flight,https://www.boxofficemojo.com/release/rl1680572417/?ref_=bo_yld_table_100,,,"$3,522,025","2,153"
2025,101,The Penguin Lessons,https://www.boxofficemojo.com/release/rl3191570433/?ref_=bo_yld_table_101,,,"$3,294,990","1,017"
2025,102,2025 Oscar Nominated Short Films: Live Action,https://www.boxofficemojo.com/release/rl2988605441/?ref_=bo_yld_table_102,,,"$3,275,477",500
2025,103,Jujutsu Kaisen: Hidden Inventory / Premature Death - The Movie,https://www.boxofficemojo.com/release/rl3301408769/?ref_=bo_yld_table_103,,,"$3,257,365","1,187"
2025,104,Hell of a Summer,https://www.boxofficemojo.com/release/rl1111130113/?ref_=bo_yld_table_104,,,"$3,182,678","1,255"
2025,105,Relay,https://www.boxofficemojo.com/release/rl1356824577/?ref_=bo_yld_table_105,,,"$3,164,481","1,483"
2025,106,Kraven the Hunter,https://www.boxofficemojo.com/release/rl259556097/?ref_=bo_yld_table_106,,,"$3,110,836","3,211"
2025,107,War 2,https://www.boxofficemojo.com/release/rl2496036865/?ref_=bo_yld_table_107,,,"$3,087,065",875
2025,108,The Fire Inside,https://www.boxofficemojo.com/release/rl2778432257/?ref_=bo_yld_table_108,,,"$3,071,970","2,032"
2025,109,Rule Breakers,https://www.boxofficemojo.com/release/rl104169473/?ref_=bo_yld_table_109,,,"$2,969,825","2,044"
2025,110,Attack on Titan the Movie: The Last Attack,https://www.boxofficemojo.com/release/rl4130111489/?ref_=bo_yld_table_110,,,"$2,890,192",525
2025,111,The Toxic Avenger,https://www.boxofficemojo.com/release/rl3695017985/?ref_=bo_yld_table_111,,,"$2,866,783","1,995"
2025,112,Dangerous Animals,https://www.boxofficemojo.com/release/rl2335277057/?ref_=bo_yld_table_112,,,"$2,738,137","1,636"
2025,113,Nickel Boys,https://www.boxofficemojo.com/release/rl677871617/?ref_=bo_yld_table_113,,,"$2,621,373",540
2025,114,"Pink Floyd: Live at Pompeii
2025 Re-release",https://www.boxofficemojo.com/release/rl4089479169/?ref_=bo_yld_table_114,,,"$2,620,076",678
2025,115,Flow,https://www.boxofficemojo.com/release/rl922845185/?ref_=bo_yld_table_115,,,"$2,559,772",377
2025,116,No Other Land,https://www.boxofficemojo.com/release/rl1630044161/?ref_=bo_yld_table_116,,,"$2,549,146",140
2025,117,Light of the World,https://www.boxofficemojo.com/release/rl3206709249/?ref_=bo_yld_table_117,,,"$2,537,335","2,075"
2025,118,The Legend of Ochi,https://www.boxofficemojo.com/release/rl2802876417/?ref_=bo_yld_table_118,,,"$2,475,373","1,153"
2025,119,Coolie,https://www.boxofficemojo.com/release/rl3688660993/?ref_=bo_yld_table_119,,,"$2,450,000",800
2025,120,"Sorry, Baby",https://www.boxofficemojo.com/release/rl171540481/?ref_=bo_yld_table_120,,,"$2,347,089",338
2025,121,September 5,https://www.boxofficemojo.com/release/rl2383183873/?ref_=bo_yld_table_121,,,"$2,291,572",398
2025,122,The Room Next Door,https://www.boxofficemojo.com/release/rl1327661057/?ref_=bo_yld_table_122,,,"$2,274,576",861
2025,123,Detective Chinatown 1900,https://www.boxofficemojo.com/release/rl875593729/?ref_=bo_yld_table_123,,,"$2,229,946",229
2025,124,"Dogma
Dogma: Resurrected! A 25th Anniversary Celebration",https://www.boxofficemojo.com/release/rl3812458497/?ref_=bo_yld_table_124,,,"$2,193,805","1,039"
2025,125,The Wedding Banquet,https://www.boxofficemojo.com/release/rl3996286977/?ref_=bo_yld_table_125,,,"$2,090,228","1,142"
2025,126,"Oh, Hi!",https://www.boxofficemojo.com/release/rl2329313281/?ref_=bo_yld_table_126,,,"$2,080,943",866
2025,127,Game Changer,https://www.boxofficemojo.com/release/rl3559358465/?ref_=bo_yld_table_127,,,"$2,060,000",800
2025,128,Opus,https://www.boxofficemojo.com/release/rl1461944321/?ref_=bo_yld_table_128,,,"$1,993,397","1,764"
2025,129,Better Man,https://www.boxofficemojo.com/release/rl3881074689/?ref_=bo_yld_table_129,,,"$1,937,937","1,291"
2025,130,Jane Austen Wrecked My Life,https://www.boxofficemojo.com/release/rl1741193217/?ref_=bo_yld_table_130,,,"$1,900,978",526
2025,131,In the Lost Lands,https://www.boxofficemojo.com/release/rl4246241281/?ref_=bo_yld_table_131,,,"$1,870,305","1,370"
2025,132,Riff Raff,https://www.boxofficemojo.com/release/rl2603843585/?ref_=bo_yld_table_132,,,"$1,862,519","1,004"
2025,133,Night of the Zoopocalypse,https://www.boxofficemojo.com/release/rl4195123201/?ref_=bo_yld_table_133,,,"$1,859,218","1,425"
2025,134,Creation of the Gods II: Demon Force,https://www.boxofficemojo.com/release/rl338067457/?ref_=bo_yld_table_134,,,"$1,853,487",200
2025,135,Kuberaa,https://www.boxofficemojo.com/release/rl1070694401/?ref_=bo_yld_table_135,,,"$1,750,000",500
2025,136,Green and Gold,https://www.boxofficemojo.com/release/rl1696104449/?ref_=bo_yld_table_136,,,"$1,719,105",921
2025,137,Locked,https://www.boxofficemojo.com/release/rl2838200321/?ref_=bo_yld_table_137,,,"$1,632,758",971
2025,138,The Ballad of Wallis Island,https://www.boxofficemojo.com/release/rl3710287873/?ref_=bo_yld_table_138,,,"$1,607,835",423
2025,139,The Home,https://www.boxofficemojo.com/release/rl2580971521/?ref_=bo_yld_table_139,,,"$1,576,983","1,015"
2025,140,Eden,https://www.boxofficemojo.com/release/rl2553970689/?ref_=bo_yld_table_140,,,"$1,572,218",664
2025,141,Saiyaara,https://www.boxofficemojo.com/release/rl2346090497/?ref_=bo_yld_table_141,,,"$1,559,024",295
2025,142,Highest 2 Lowest,https://www.boxofficemojo.com/release/rl3335553025/?ref_=bo_yld_table_142,,,"$1,500,000",100
2025,143,Bad Shabbos,https://www.boxofficemojo.com/release/rl3340533761/?ref_=bo_yld_table_143,,,"$1,437,340",43
2025,144,"It's Never Over, Jeff Buckley",https://www.boxofficemojo.com/release/rl500858881/?ref_=bo_yld_table_144,,,"$1,383,270",195
2025,145,October 8,https://www.boxofficemojo.com/release/rl1512800257/?ref_=bo_yld_table_145,,,"$1,368,458",127
2025,146,The Damned,https://www.boxofficemojo.com/release/rl1343389697/?ref_=bo_yld_table_146,,,"$1,342,796",732
2025,147,The Surfer,https://www.boxofficemojo.com/release/rl1036156929/?ref_=bo_yld_table_147,,,"$1,306,597",884
2025,148,Conclave,https://www.boxofficemojo.com/release/rl3898179585/?ref_=bo_yld_table_148,,,"$1,290,950","2,377"
2025,149,My Dead Friend Zoe,https://www.boxofficemojo.com/release/rl2289270785/?ref_=bo_yld_table_149,,,"$1,250,703",780
2025,150,Valiant One,https://www.boxofficemojo.com/release/rl1478918145/?ref_=bo_yld_table_150,,,"$1,236,630","1,275"
2025,151,Mobile Suit Gundam GQuuuuuuX: Beginning,https://www.boxofficemojo.com/release/rl254377985/?ref_=bo_yld_table_151,,,"$1,223,881",784
2025,152,Splitsville,https://www.boxofficemojo.com/release/rl985825281/?ref_=bo_yld_table_152,,,"$1,216,830",800
2025,153,Magazine Dreams,https://www.boxofficemojo.com/release/rl3347677953/?ref_=bo_yld_table_153,,,"$1,166,243",815
2025,154,Housefull 5,https://www.boxofficemojo.com/release/rl3083698177/?ref_=bo_yld_table_154,,,"$1,152,549",465
2025,155,The Substance,https://www.boxofficemojo.com/release/rl2684977153/?ref_=bo_yld_table_155,,,"$1,137,741","1,949"
2025,156,Ash,https://www.boxofficemojo.com/release/rl3659628545/?ref_=bo_yld_table_156,,,"$1,083,743","1,136"
2025,157,"This Is Spinal Tap
41st Anniversary",https://www.boxofficemojo.com/release/rl3536158721/?ref_=bo_yld_table_157,,,"$1,069,737","1,015"
2025,158,"Brokeback Mountain
20th anniversary",https://www.boxofficemojo.com/release/rl1841528833/?ref_=bo_yld_table_158,,,"$1,068,055",754
2025,159,On Swift Horses,https://www.boxofficemojo.com/release/rl4257251329/?ref_=bo_yld_table_159,,,"$1,030,558",755
2025,160,The Unholy Trinity,https://www.boxofficemojo.com/release/rl3737944065/?ref_=bo_yld_table_160,,,"$996,456",771
2025,161,CatVideoFest 2025,https://www.boxofficemojo.com/release/rl3889332225/?ref_=bo_yld_table_161,,,"$962,451",199
2025,162,HIT: The 3rd Case,https://www.boxofficemojo.com/release/rl3099754497/?ref_=bo_yld_table_162,,,"$955,000",590
2025,163,Sneaks,https://www.boxofficemojo.com/release/rl1529249793/?ref_=bo_yld_table_163,,,"$916,022","1,500"
2025,164,"Seven
2025 Re-release",https://www.boxofficemojo.com/release/rl690257921/?ref_=bo_yld_table_164,,,"$915,000",200
2025,165,My Mother's Wedding,https://www.boxofficemojo.com/release/rl3899393/?ref_=bo_yld_table_165,,,"$907,785",402
2025,166,A Nice Indian Boy,https://www.boxofficemojo.com/release/rl3006365697/?ref_=bo_yld_table_166,,,"$906,315",81
2025,167,Rosario,https://www.boxofficemojo.com/release/rl2671411201/?ref_=bo_yld_table_167,,,"$866,466",794
2025,168,Secret Mall Apartment,https://www.boxofficemojo.com/release/rl2587262977/?ref_=bo_yld_table_168,,,"$849,145",72
2025,169,Harbin,https://www.boxofficemojo.com/release/rl1176403969/?ref_=bo_yld_table_169,,,"$848,132",70
2025,170,"Black Swan
2025 Re-release",https://www.boxofficemojo.com/release/rl2413723649/?ref_=bo_yld_table_170,,,"$815,580",200
2025,171,Hard Truths,https://www.boxofficemojo.com/release/rl1831305217/?ref_=bo_yld_table_171,,,"$808,122",542
2025,172,Cleaner,https://www.boxofficemojo.com/release/rl505184257/?ref_=bo_yld_table_172,,,"$794,091",381
2025,173,Guru Nanak Jahaz,https://www.boxofficemojo.com/release/rl4089610241/?ref_=bo_yld_table_173,,,"$793,000",119
2025,174,j-hope Tour 'Hope on the Stage' in Japan: Live Viewing,https://www.boxofficemojo.com/release/rl2160295937/?ref_=bo_yld_table_174,,,"$789,173",631
2025,175,"In the Mood for Love
25th Anniversary",https://www.boxofficemojo.com/release/rl2496299009/?ref_=bo_yld_table_175,,,"$781,601",24
2025,176,40 Acres,https://www.boxofficemojo.com/release/rl3839000577/?ref_=bo_yld_table_176,,,"$768,905",340
2025,177,The Shrouds,https://www.boxofficemojo.com/release/rl1042972673/?ref_=bo_yld_table_177,,,"$755,935",279
2025,178,Cheech & Chong's Last Movie,https://www.boxofficemojo.com/release/rl2402189313/?ref_=bo_yld_table_178,,,"$750,396",832
2025,179,The American Miracle,https://www.boxofficemojo.com/release/rl1329496065/?ref_=bo_yld_table_179,,,"$725,556",801
2025,180,The Wild Robot,https://www.boxofficemojo.com/release/rl3443949569/?ref_=bo_yld_table_180,,,"$711,500","3,997"
2025,181,"Sing Sing
2025 Re-release",https://www.boxofficemojo.com/release/rl1814528001/?ref_=bo_yld_table_181,,,"$707,265",560
2025,182,Sacramento,https://www.boxofficemojo.com/release/rl1110212609/?ref_=bo_yld_table_182,,,"$706,033",241
2025,183,Legends of the Condor Heroes: The Gallants,https://www.boxofficemojo.com/release/rl909148161/?ref_=bo_yld_table_183,,,"$671,343",200
2025,184,A Real Pain,https://www.boxofficemojo.com/release/rl3277815809/?ref_=bo_yld_table_184,,,"$668,112","1,185"
2025,185,Queen of the Ring,https://www.boxofficemojo.com/release/rl2804449281/?ref_=bo_yld_table_185,,,"$657,661",825
2025,186,Don't Let's Go to the Dogs Tonight,https://www.boxofficemojo.com/release/rl114589697/?ref_=bo_yld_table_186,,,"$636,653",307
2025,187,East of Wall,https://www.boxofficemojo.com/release/rl987332609/?ref_=bo_yld_table_187,,,"$634,253",626
2025,188,The Seed of the Sacred Fig,https://www.boxofficemojo.com/release/rl571047937/?ref_=bo_yld_table_188,,,"$616,604",250
2025,189,The Threesome,https://www.boxofficemojo.com/release/rl935755777/?ref_=bo_yld_table_189,,,"$590,632",402
2025,190,The Colors Within,https://www.boxofficemojo.com/release/rl1896775681/?ref_=bo_yld_table_190,,,"$557,116",570
2025,191,Bob Trevino Likes It,https://www.boxofficemojo.com/release/rl54099969/?ref_=bo_yld_table_191,,,"$534,372",180
2025,192,The Encampments,https://www.boxofficemojo.com/release/rl1849393153/?ref_=bo_yld_table_192,,,"$533,364",51
2025,193,The Ritual,https://www.boxofficemojo.com/release/rl3811475457/?ref_=bo_yld_table_193,,,"$527,118",563
2025,194,Eephus,https://www.boxofficemojo.com/release/rl3257237505/?ref_=bo_yld_table_194,,,"$525,877",82
2025,195,Twinless,https://www.boxofficemojo.com/release/rl4007231489/?ref_=bo_yld_table_195,,,"$506,753",568
2025,196,Mission: Impossible - Dead Reckoning Part One,https://www.boxofficemojo.com/release/rl1896449537/?ref_=bo_yld_table_196,,,"$505,597","4,327"
2025,197,Kaiju No. 8: Mission Recon,https://www.boxofficemojo.com/release/rl2218426369/?ref_=bo_yld_table_197,,,"$503,786",496
2025,198,My Love Will Make You Disappear,https://www.boxofficemojo.com/release/rl2369421313/?ref_=bo_yld_table_198,,,"$500,000",225
2025,199,UFC 319: du Plessis vs. Chimaev in COSM Shared Reality,https://www.boxofficemojo.com/release/rl2698674177/?ref_=bo_yld_table_199,,,"$478,675",472
2025,200,"Parasite
2025 Re-release",https://www.boxofficemojo.com/release/rl2083225601/?ref_=bo_yld_table_200,,,"$478,148",193
